"id"	"trait"	"sample_size"	"nsnp"	"year"	"consortium"	"author"	"note"	"access"	"mr"	"sex"	"pmid"	"priority"	"population"	"unit"	"category"	"subcategory"	"ncase"	"ncontrol"	"sd"	"ukbbid"
"ukb-b-4579"	"Diagnoses - secondary ICD10: R94.5 Abnormal results of liver function studies"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R945: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1802	461208	NA	"41204#R945"
"ukb-b-11463"	"Time since last menstrual period"	50309	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3700: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"3700"
"ukb-b-17078"	"Treatment/medication code: movicol oral powder"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140925800: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1441	461492	NA	"20003#1140925800"
"ukb-b-14057"	"Non-cancer illness code, self-reported: hypertension"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1065: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	119731	343202	NA	"20002#1065"
"ukb-b-11133"	"PCT responsible for patient data: BARNSLEY PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5JE: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1702	461308	NA	"41229#5JE"
"ukb-b-14576"	"Wears glasses or contact lenses"	462254	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2207: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	411268	50986	NA	"2207"
"ukb-b-17616"	"Treatment/medication code: xalatan 0.005% eye drops"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1141146198: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1274	461659	NA	"20003#1141146198"
"ukb-b-19041"	"Type of cancer: ICD10: C50.9 Breast, unspecified"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"40006#C509: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	6192	456818	NA	"40006#C509"
"ukb-b-8236"	"Treatment/medication code: evening primrose oil product"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1197: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1027	461906	NA	"20003#1197"
"ukb-b-16048"	"Non-cancer illness code, self-reported: pulmonary embolism +/- dvt"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1093: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3823	459110	NA	"20002#1093"
"ukb-b-131"	"Non-cancer illness code, self-reported: pancreatitis"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1165: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1006	461927	NA	"20002#1165"
"ukb-b-8676"	"Stewed fruit intake"	64942	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104410: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104410"
"ukb-b-12872"	"Diagnoses - main ICD10: M51.2 Other specified intervertebral disk displacement"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#M512: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1433	461577	NA	"41202#M512"
"ukb-b-7244"	"Carbohydrate"	64979	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100005: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"100005"
"ukb-b-5948"	"Diagnoses - main ICD10: R35 Polyuria"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#R35: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1984	461026	NA	"41202#R35"
"ukb-b-19166"	"Operative procedures - main OPCS: X29.8 Other specified continuous Infusion of therapeutic substance"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#X298: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3902	459108	NA	"41200#X298"
"ukb-b-12626"	"Size of red wine glass drunk: small (125ml)"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20096#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3857	61092	NA	"20096#1"
"ukb-b-3700"	"Operation code: hysterectomy"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1357: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	46411	416522	NA	"20004#1357"
"ukb-b-13704"	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Blood clot in the lung"	462013	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6152#7: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3819	458194	NA	"6152#7"
"ukb-b-10485"	"PCT where patients GP was registered: BRACKNELL FOREST PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5G2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1007	462003	NA	"41230#5G2"
"ukb-b-5079"	"Vitamin and/or mineral supplement use: Vitamin D"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20084#479: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2082	62867	NA	"20084#479"
"ukb-b-20278"	"Operative procedures - main OPCS: B27.4 Total mastectomy NEC"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41200#B274: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2371	460639	NA	"41200#B274"
"ukb-b-16872"	"Round of numeric memory test"	48080	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4260: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"4260"
"ukb-b-18096"	"Leg fat mass (right)"	454846	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"23112: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"23112"
"ukb-b-17848"	"Heel quantitative ultrasound index (QUI), manual entry"	40613	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3083: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"3083"
"ukb-b-6519"	"Worrier / anxious feelings"	450765	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1980: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	255812	194953	NA	"1980"
"ukb-b-730"	"Fresh tomato intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"104340: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"104340"
"ukb-b-19206"	"Contra-indications for spirometry"	462551	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3088: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"3088"
"ukb-b-6027"	"Heel broadband ultrasound attenuation (right)"	146171	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"4120: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"4120"
"ukb-b-8080"	"Medication for cholesterol, blood pressure, diabetes, or take exogenous hormones: Hormone replacement therapy"	249710	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6153#4: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	18641	231069	NA	"6153#4"
"ukb-b-12477"	"Illnesses of mother: Heart disease"	426240	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20110#1: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	85620	340620	NA	"20110#1"
"ukb-b-7759"	"Typical diet yesterday"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100020: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	53091	11858	NA	"100020"
"ukb-b-4991"	"Treatment/medication code: vitamin d product"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140870954: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1251	461682	NA	"20003#1140870954"
"ukb-b-9058"	"Non-cancer illness code, self-reported: eye/eyelid problem"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1242: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3641	459292	NA	"20002#1242"
"ukb-b-19078"	"Type of cancer: ICD10: C44.6 Skin of upper limb, including shoulder"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"40006#C446: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1375	461635	NA	"40006#C446"
"ukb-b-12176"	"PCT where patients GP was registered: KNOWSLEY PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5J4: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1492	461518	NA	"41230#5J4"
"ukb-b-3709"	"Wants to stop smoking"	35536	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3496: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"3496"
"ukb-b-6352"	"Type of cancer: ICD10: C50.4 Upper-outer quadrant of breast"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"40006#C504: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3340	459670	NA	"40006#C504"
"ukb-b-10778"	"PCT responsible for patient data: WARRINGTON PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5J2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1072	461938	NA	"41229#5J2"
"ukb-b-14742"	"Operation code: testicular/scrotal operation"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1216: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2962	459971	NA	"20004#1216"
"ukb-b-18372"	"Diagnoses - main ICD10: N20.0 Calculus of kidney"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41202#N200: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2186	460824	NA	"41202#N200"
"ukb-b-8631"	"Non-cancer illness code, self-reported: malabsorption/coeliac disease"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1456: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1989	460944	NA	"20002#1456"
"ukb-b-14829"	"Diagnoses - secondary ICD10: Z90.4 Acquired absence of other parts of digestive tract"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#Z904: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3438	459572	NA	"41204#Z904"
"ukb-b-5174"	"Average weekly beer plus cider intake"	327634	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1588: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"1588"
"ukb-b-13815"	"Operation code: ovarian/tubal surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1505: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1412	461521	NA	"20004#1505"
"ukb-b-18593"	"Vitamin D"	64979	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"100021: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Continuous"	"NA"	NA	NA	NA	"100021"
"ukb-b-3703"	"Non-cancer illness code, self-reported: heart arrhythmia"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1077: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2545	460388	NA	"20002#1077"
"ukb-b-16207"	"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Emphysema/chronic bronchitis"	462013	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6152#6: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	7844	454169	NA	"6152#6"
"ukb-b-10827"	"Operation code: lumpectomy"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1369: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	15664	447269	NA	"20004#1369"
"ukb-b-8724"	"Operative procedures - secondary OPCS: Y82.8 Other specified local anaesthetic"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#Y828: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1726	461284	NA	"41210#Y828"
"ukb-b-1917"	"Operation code: hand/finger surgery"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20004#1534: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2033	460900	NA	"20004#1534"
"ukb-b-14960"	"Treatment/medication code: omeprazole"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140865634: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	27277	435656	NA	"20003#1140865634"
"ukb-b-38"	"PCT responsible for patient data: NORTH SOMERSET PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41229#5M8: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3618	459392	NA	"41229#5M8"
"ukb-b-9275"	"Type of fat/oil used in cooking: Olive spread"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20090#365: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3348	61601	NA	"20090#365"
"ukb-b-4075"	"Whole egg intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102940: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102940"
"ukb-b-11578"	"Chest pain or discomfort walking normally"	72395	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"3606: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	12799	59596	NA	"3606"
"ukb-b-14085"	"PCT where patients GP was registered: BERKSHIRE WEST PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5QF: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	4594	458416	NA	"41230#5QF"
"ukb-b-4024"	"Illnesses of mother: Stroke"	424977	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20110#2: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	60880	364097	NA	"20110#2"
"ukb-b-4868"	"Operative procedures - secondary OPCS: R14.9 Unspecified surgical induction of labour"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41210#R149: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1374	461636	NA	"41210#R149"
"ukb-b-9937"	"Had major operations"	210168	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"2415: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	134945	75223	NA	"2415"
"ukb-b-17738"	"Fractured bone site(s): Other bones"	460340	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"6151#7: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	24060	436280	NA	"6151#7"
"ukb-b-8587"	"Treatment/medication code: beclomethasone"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140884654: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	1835	461098	NA	"20003#1140884654"
"ukb-b-7879"	"PCT where patients GP was registered: SOUTH WEST OXFORDSHIRE PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5DY: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2273	460737	NA	"41230#5DY"
"ukb-b-12602"	"Crisp intake"	64949	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"102460: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"102460"
"ukb-b-19391"	"Diagnoses - secondary ICD10: R06.0 Dyspnoea"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41204#R060: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2248	460762	NA	"41204#R060"
"ukb-b-3460"	"Alcohol intake versus 10 years previously"	428117	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"1628: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Categorical Ordered"	"NA"	NA	NA	NA	"1628"
"ukb-b-288"	"Treatment/medication code: folic acid product"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20003#1140870422: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	3883	459050	NA	"20003#1140870422"
"ukb-b-18113"	"Non-cancer illness code, self-reported: asthma"	462933	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"20002#1111: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	53598	409335	NA	"20002#1111"
"ukb-b-13912"	"PCT where patients GP was registered: HALTON AND ST HELENS PCT"	463010	9851867	2018	"MRC-IEU"	"Ben Elsworth"	"41230#5NM: Output from GWAS pipeline using Phesant derived variables from UKBiobank"	"public"	1	"Males and Females"	NA	1	"European"	"SD"	"Binary"	"NA"	2154	460856	NA	"41230#5NM"
